id_municipio_ibge;nome_municipio;populacao_municipio;id_foro;nome_foro;total_varas_foro;entrancia;endereco_sede;latitude;longitude;id_cj;nome_cj;id_raj;nome_raj;populacao_foro;qt_cidades_foro;cidades_no_foro;qt_cidades_cj;cidades_na_cj;unidades;total_varas_municipio;varas_municipio;varas_foro
3510609;Carapicuíba;386984;3510609;Carapicuíba;8;Entrância Final;Avenida Des. Eduardo Cunha de Abreu , 215 - Vila Municipal, 06328-330;-23.55005749518746;-46.84191966714995;4;4ª Osasco;1;1ª Grande São Paulo;386984;1;Carapicuíba;6;Barueri, Carapicuíba, Jandira, Osasco, Pirapora do Bom Jesus, Santana de Parnaíba;Fórum Carapicuíba I - (Des. Coaracy Lacerda Madureira), Fórum Carapicuíba II (Arquivo), Fórum Carapicuíba II - SAF / Arquivo, Fórum Carapicuíba III - Arquivo / Acervo;8;1ª Vara Civel, 1ª Vara Criminal e Infância e Juventude, 2ª Vara Criminal e Tribunal do Juri e Execuções Criminais, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Seção Administrativa de Distribuição de Mandados das Varas, Vara do Juizado Especial Cível e Criminal;1ª Vara Civel, 1ª Vara Criminal e Infância e Juventude, 2ª Vara Criminal e Tribunal do Juri e Execuções Criminais, 2ª Vara Cível, 3ª Vara Cível, Ofício do Juizado Especial Cível e Criminal, Seção Administrativa de Distribuição de Mandados das Varas, Vara do Juizado Especial Cível e Criminal
3510708;Cardoso;11345;3510708;Cardoso;2;Entrância Inicial;Rua Urias de Paula e Silva , 1351 - Jd Gouvêa, 15570-000;-20.067188064523144;-49.94760110721891;17;17ª Votuporanga;8;8ª São José do Rio Preto;16858;3;Cardoso, Mira Estrela, Pontes Gestal;13;Cardoso, Floreal, Gastão Vidigal, Magda, Mira Estrela, Monções, Nhandeara, Nova Luzitânia, Parisi, Pontes Gestal, Valentim Gentil, Votuporanga, Álvares Florence;Fórum Cardoso;2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3510807;Casa Branca;28083;3510807;Casa Branca;3;Entrância Intermediária;Praça Ministro Costa Manso , 78 - centro, 13700-000;-21.800543636164964;-47.08812578776758;43;43ª Casa Branca;6;6ª Ribeirão Preto;36129;2;Casa Branca, Itobi;10;Caconde, Casa Branca, Divinolândia, Itobi, Mococa, Santa Cruz das Palmeiras, São José do Rio Pardo, São Sebastião da Grama, Tambaú, Tapiratiba;Fórum I Casa Branca, Fórum II Casa Branca (CEJUSC);3;1ª Vara Judicial, 2ª Vara Judicial, Oficio Judicial- Seção Criminal;1ª Vara Judicial, 2ª Vara Judicial, Oficio Judicial- Seção Criminal
3510906;Cássia dos Coqueiros;2799;3509403;Cajuru;3;Entrância Inicial;Rua José Bonifácio , 817 - Centro, 14240-000;-21.27596515029662;-47.310304489456094;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;28745;3;Cajuru, Cássia dos Coqueiros, Santa Cruz da Esperança;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;;0;;Juizado Especial Cível e Criminal, Juizado Informal de Conciliação, Vara Judicial
3511003;Castilho;19977;3502101;Andradina;3;Entrância Final;Rua Paes Leme , 2052 - Stella Maris, 16901-907;-20.835605724040704;-51.32972788380322;37;37ª Andradina;2;2ª Araçatuba;88106;4;Andradina, Castilho, Murutinga do Sul, Nova Independência;12;Andradina, Castilho, Guaraçaí, Ilha Solteira, Itapura, Lavínia, Mirandópolis, Murutinga do Sul, Nova Independência, Pereira Barreto, Sud Mennucci, Suzanápolis;;0;;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial
3511102;Catanduva;115791;3511102;Catanduva;8;Entrância Final;Parque da Américas , 55 - Centro, 15800-032;-21.1337504667109;-48.963683344957076;15;15ª Catanduva;8;8ª São José do Rio Preto;145161;4;Catanduva, Elisiário, Ibirá, Pindorama;16;Ariranha, Catanduva, Catiguá, Elisiário, Ibirá, Irapuã, Itajobi, Marapoama, Novais, Novo Horizonte, Palmares Paulista, Pindorama, Sales, Santa Adélia, Tabapuã, Urupês;"Fórum ""Dr. Renato Bueno Netto"", Fórum Catanduva II - (Anexo Fiscal), Fórum Catanduva III - (CEJUSC)";8;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível, Vara da Família e das Sucessões, Vara do Juizado Especial Cível;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível, Vara da Família e das Sucessões, Vara do Juizado Especial Cível
3511201;Catiguá;7003;3552601;Tabapuã;1;Entrância Inicial;Rua Eugênio Ulian , 1265 - centro, 15880-023;-20.931884704714278;-49.02890930947145;15;15ª Catanduva;8;8ª São José do Rio Preto;22738;3;Catiguá, Novais, Tabapuã;16;Ariranha, Catanduva, Catiguá, Elisiário, Ibirá, Irapuã, Itajobi, Marapoama, Novais, Novo Horizonte, Palmares Paulista, Pindorama, Sales, Santa Adélia, Tabapuã, Urupês;;0;;Vara Judicial
3511300;Cedral;12618;3549805;São José do Rio Preto;7;Entrância Final;Rua Marechal Deodoro da Fonseca , 3036 - Centro, 15010-902;-20.7972300873495;-49.35810215162149;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;559137;6;Bady Bassitt, Cedral, Guapiaçu, Ipiguá, São José do Rio Preto, Uchoa;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal, 4ª Vara Criminal, 5ª Vara Criminal, Vara de Execuções Criminais, Vara do DEECRIM
3511409;Cerqueira César;21469;3511409;Cerqueira César;4;Entrância Inicial;Rua Olimpio Pavan , 355 - Centro, 18760015;-23.059321610192633;-49.14380676556663;24;24ª Avaré;3;3ª Bauru;36656;3;Cerqueira César, Iaras, Águas de Santa Bárbara;11;Arandu, Avaré, Cerqueira César, Coronel Macedo, Fartura, Iaras, Itaí, Paranapanema, Taguaí, Taquarituba, Águas de Santa Bárbara;Fórum Cerqueira César;4;1ª Vara Judicial, 2ª Vara Judicial, Criminal e da Fazenda Pública de Cerqueira César, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Criminal e da Fazenda Pública de Cerqueira César, Juizado Especial Cível
3511508;Cerquilho;44695;3511508;Cerquilho;2;Entrância Inicial;Avenida Washington Luiz , 2.501 - Chave Barros, 18523-480;-23.187123842014113;-47.757134625660505;34;34ª Piracicaba;4;4ª Campinas;44695;1;Cerquilho;16;Capivari, Cerquilho, Charqueada, Elias Fausto, Jumirim, Laranjal Paulista, Mombuca, Monte Mor, Piracicaba, Rafard, Rio das Pedras, Saltinho, Santa Maria da Serra, São Pedro, Tietê, Águas de São Pedro;Fórum Cerquilho;2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3511607;Cesário Lange;19048;3511607;Cesário Lange;0;Entrância Inicial;Rua do Comércio , 691 - Centro, 18285-000;-23.21650783196945;-47.90388913306992;22;22ª Itapetininga;10;10ª Sorocaba;19048;1;Cesário Lange;17;Alambari, Angatuba, Bofete, Campina do Monte Alegre, Capela do Alto, Capão Bonito, Cesário Lange, Guapiara, Guareí, Itapetininga, Porangaba, Quadra, Ribeirão Grande, Sarapuí, São Miguel Arcanjo, Tatuí, Torre de Pedra;Fórum da Comarca de Cesário Lange;0;;
3511706;Charqueada;15535;3538709;Piracicaba;19;Entrância Final;Rua Bernardino de Campos , 55 - Alemães, 13417-901;-22.726451332766192;-47.78401709610705;34;34ª Piracicaba;4;4ª Campinas;447019;3;Charqueada, Piracicaba, Saltinho;16;Capivari, Cerquilho, Charqueada, Elias Fausto, Jumirim, Laranjal Paulista, Mombuca, Monte Mor, Piracicaba, Rafard, Rio das Pedras, Saltinho, Santa Maria da Serra, São Pedro, Tietê, Águas de São Pedro;;0;;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 3ª Vara da Família e das Sucessões, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Audiências de Conciliação das Varas da Família, Juizado Especial Criminal - Conciliação, Ofício do Juizado Especial Cível e Criminal, VARA DA FAZENDA PÚBLICA, VARA DA INFÂNCIA E DA JUVENTUDE, Vara do Juizado Especial Cível e Criminal, VARA DO JÚRI E EXECUÇÕES CRIMINAIS
3511904;Clementina;6982;3506508;Birigui;8;Entrância Intermediária;Rua Faustino Segura , 214 - Parque São Vicente, 16200-370;-21.261609517109836;-50.350988803811;36;36ª Araçatuba;2;2ª Araçatuba;137825;5;Birigui, Brejo Alegre, Clementina, Coroados, Santópolis do Aguapeí;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Criminal e da Fazenda Pública, Juizado Especial Cível, Ofício do Juizado Especial Cível e Criminal
3512001;Colina;18486;3512001;Colina;1;Entrância Inicial;Rua Nestor Silveira Guimarães , 45 - CECAP, 14770-000;-20.746170779314237;-48.588857511081365;14;14ª Barretos;8;8ª São José do Rio Preto;24707;2;Colina, Jaborandi;16;Altair, Barretos, Bebedouro, Cajobi, Colina, Colômbia, Embaúba, Guaraci, Guaíra, Jaborandi, Monte Azul Paulista, Olímpia, Paraíso, Severínia, Terra Roxa, Viradouro;Fórum Colina - Desembargador Alcides Faro;1;Vara Judicial;Vara Judicial
3512100;Colômbia;6629;3505500;Barretos;6;Entrância Final;Rua 14 , 643 - Centro, 14780-040;-20.514159236060067;-48.65194625103642;14;14ª Barretos;8;8ª São José do Rio Preto;129114;2;Barretos, Colômbia;16;Altair, Barretos, Bebedouro, Cajobi, Colina, Colômbia, Embaúba, Guaraci, Guaíra, Jaborandi, Monte Azul Paulista, Olímpia, Paraíso, Severínia, Terra Roxa, Viradouro;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Juizado Especial Cível e Criminal - Ofício
3512209;Conchal;28101;3512209;Conchal;2;Entrância Inicial;Rua XV de Novembro , 449 - Centro, 13835-000;-22.369311979245804;-47.14111982892337;7;7ª Mogi Mirim;4;4ª Campinas;28101;1;Conchal;8;Artur Nogueira, Conchal, Engenheiro Coelho, Estiva Gerbi, Holambra, Itapira, Mogi Guaçu, Mogi Mirim;Fórum I Conchal, Fórum II Conchal (CEJUSC);2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3512308;Conchas;15232;3512308;Conchas;0;Entrância Inicial;Av. Gregório Marcos Garcia , 808 - Vila Esporte, 18570-000;-22.9656292866085;-48.047079624246535;23;23ª Botucatu;3;3ª Bauru;29643;3;Anhembi, Conchas, Pereiras;9;Anhembi, Areiópolis, Botucatu, Conchas, Itatinga, Pardinho, Pereiras, Pratânia, São Manuel;Fórum Conchas, Fórum Conchas II – (Juizado Especial Cível e Criminal), Fórum Conchas III – (Anexo do Juizado - UAAJ - ANHEMBI), Fórum Conchas IV – (Anexo do Juizado - UAAJ - PEREIRAS), Fórum Conchas V [Desativado];0;;
3512407;Cordeirópolis;24514;3512407;Cordeirópolis;1;Entrância Inicial;Rua Sete de Setembro , 350/376 - Centro, 13490-000;-22.479545522350154;-47.41467866802658;10;10ª Limeira;4;4ª Campinas;24514;1;Cordeirópolis;4;Araras, Cordeirópolis, Iracemápolis, Limeira;Fórum Cordeirópolis;1;JECC - Juizado Especial Cível e Criminal;JECC - Juizado Especial Cível e Criminal
3512506;Coroados;5400;3506508;Birigui;8;Entrância Intermediária;Rua Faustino Segura , 214 - Parque São Vicente, 16200-370;-21.261609517109836;-50.350988803811;36;36ª Araçatuba;2;2ª Araçatuba;137825;5;Birigui, Brejo Alegre, Clementina, Coroados, Santópolis do Aguapeí;26;Alto Alegre, Araçatuba, Avanhandava, Barbosa, Bento de Abreu, Bilac, Birigui, Braúna, Brejo Alegre, Buritama, Clementina, Coroados, Gabriel Monteiro, Glicério, Guararapes, Lourdes, Luiziânia, Penápolis, Piacatu, Planalto, Rubiácea, Santo Antônio do Aracanguá, Santópolis do Aguapeí, Turiúba, Valparaíso, Zacarias;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível, Criminal e da Fazenda Pública, Juizado Especial Cível, Ofício do Juizado Especial Cível e Criminal
3512605;Coronel Macedo;4280;3553807;Taquarituba;2;Entrância Inicial;Avenida Coronel João Quintino , 137 - Centro, 18740-000;-23.53018762764983;-49.23457653690325;24;24ª Avaré;3;3ª Bauru;28630;2;Coronel Macedo, Taquarituba;11;Arandu, Avaré, Cerqueira César, Coronel Macedo, Fartura, Iaras, Itaí, Paranapanema, Taguaí, Taquarituba, Águas de Santa Bárbara;;0;;Juizado Especial Cível e Criminal, Vara Judicial
3512704;Corumbataí;4195;3543907;Rio Claro;4;Entrância Final;Avenida 5 nº 535 , 535 - Centro, 13500-380;-22.373917018805628;-47.5799074738495;9;9ª Rio Claro;4;4ª Campinas;236055;4;Corumbataí, Ipeúna, Rio Claro, Santa Gertrudes;8;Analândia, Brotas, Corumbataí, Ipeúna, Itirapina, Rio Claro, Santa Gertrudes, Torrinha;;0;;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, 4ª Vara Cível
3512803;Cosmópolis;59773;3512803;Cosmópolis;1;Entrância Inicial;R. RAMOS DE AZEVEDO , 365 - Centro, 13150-025;-22.651638950185717;-47.18635356295486;8;8ª Campinas;4;4ª Campinas;59773;1;Cosmópolis;4;Campinas, Cosmópolis, Paulínia, Valinhos;Desembargador Rubens Andrade de Noronha;1;Vara Judicial;Vara Judicial
3512902;Cosmorama;8719;3553401;Tanabi;3;Entrância Inicial;Praça Stélio Machado Loureiro, , 273 - Centro, 15170-000;-20.531216941577227;-49.64644325481354;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;39854;3;Américo de Campos, Cosmorama, Tanabi;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal
3513009;Cotia;274413;3513009;Cotia;4;Entrância Intermediária;Rua Topázio , 585 - Jardim nomura, 06717-235;-23.675143362869015;-46.96051947689869;52;52ª Itapecerica da Serra;1;1ª Grande São Paulo;274413;1;Cotia;9;Cotia, Embu das Artes, Embu-Guaçu, Itapecerica da Serra, Itapevi, Juquitiba, São Lourenço da Serra, Taboão da Serra, Vargem Grande Paulista;Fórum Cotia I - Theodomiro Dias, Fórum Cotia II - Arquivo, Fórum Cotia II - Setor Técnico;4;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Vara Criminal;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Vara Criminal
3513108;Cravinhos;33281;3513108;Cravinhos;2;Entrância Inicial;Avenida Fagundes , 29 - centro, 14140-000;-21.33964467704924;-47.74456484280334;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;46027;2;Cravinhos, Serra Azul;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;Fórum I Cravinhos, Fórum II Cravinhos (Residência Oficial);2;1ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, Juizado Especial Cível
3513207;Cristais Paulista;9272;3516200;Franca;0;Entrância Final;Av. Presidente Vargas , 2.650 - Jardim Dr. Antonio Petraglia, 14402-000;-20.555235123799015;-47.381119878587675;38;38ª Franca;6;6ª Ribeirão Preto;380446;5;Cristais Paulista, Franca, Restinga, Ribeirão Corrente, São José da Bela Vista;10;Cristais Paulista, Franca, Itirapuã, Jeriquara, Patrocínio Paulista, Pedregulho, Restinga, Ribeirão Corrente, Rifaina, São José da Bela Vista;;0;;
3513306;Cruzália;2108;3528809;Maracaí;2;Entrância Inicial;Avenida São Paulo , 440 - Centro, 19840-011;-22.65225483098565;-50.745406741732126;26;26ª Assis;5;5ª Presidente Prudente;17585;3;Cruzália, Maracaí, Pedrinhas Paulista;18;Assis, Borá, Campos Novos Paulista, Cruzália, Cândido Mota, Echaporã, Florínia, Ibirarema, João Ramalho, Lutécia, Maracaí, Oscar Bressane, Palmital, Paraguaçu Paulista, Pedrinhas Paulista, Platina, Quatá, Tarumã;;0;;Juizado Especial Cível e Criminal, Vara Judicial
3513405;Cruzeiro;74961;3513405;Cruzeiro;4;Entrância Intermediária;Rua Francisco Marzano , 100 - Vila Celestina, 12710-900;-22.551429992324532;-45.00628763693636;48;48ª Guaratinguetá;9;9ª São José dos Campos;82132;2;Cruzeiro, Lavrinhas;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;Fórum I Cruzeiro, Fórum II Cruzeiro (Residência Oficial), Fórum III Cruzeiro (Posto do CEJUSC), Fórum IV Cruzeiro (Execuções Fiscais);4;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, Vara do Juizado Especial Cível e Criminal;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, Vara do Juizado Especial Cível e Criminal
3513504;Cubatão;112476;3513504;Cubatão;6;Entrância Intermediária;Avenida Joaquim Miguel Couto , 320 - Jd. São Francisco, 11500-005;-23.86590402155394;-46.40820100081862;1;1ª Santos;7;7ª Santos;112476;1;Cubatão;6;Bertioga, Cubatão, Guarujá, Praia Grande, Santos, São Vicente;CEJUSC - Cubatão (SESI), Fórum Cubatão - I, Fórum Cubatão - II;6;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, 4ª Vara Judicial, Ofício do Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal;1ª Vara Judicial, 2ª Vara Judicial, 3ª Vara Judicial, 4ª Vara Judicial, Ofício do Juizado Especial Cível e Criminal, Vara do Juizado Especial Cível e Criminal
3513603;Cunha;22110;3513603;Cunha;2;Entrância Inicial;Praça Doutor Prudente Guimarães , 12 - Centro, 12530-000;-23.05286788761401;-44.94213404249367;48;48ª Guaratinguetá;9;9ª São José dos Campos;22110;1;Cunha;17;Aparecida, Arapeí, Areias, Bananal, Cachoeira Paulista, Canas, Cruzeiro, Cunha, Guaratinguetá, Lavrinhas, Lorena, Piquete, Potim, Queluz, Roseira, Silveiras, São José do Barreiro;Fórum I Cunha (Desembargador Hildebrando Dantas de Freitas);2;Juizado Especial Cível e Criminal, Vara Judicial;Juizado Especial Cível e Criminal, Vara Judicial
3513702;Descalvado;31756;3513702;Descalvado;3;Entrância Inicial;Praça Dr. Luciano Esteves , s/n - Centro, 13690-000;-21.881228423188347;-47.65460428011496;12;12ª São Carlos;6;6ª Ribeirão Preto;31756;1;Descalvado;7;Boa Esperança do Sul, Descalvado, Dourado, Ibaté, Ribeirão Bonito, São Carlos, Trabiju;FÓRUM DA COMARCA DE DESCALVADO, Fórum II Descalvado (Residência Oficial);3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
3513801;Diadema;393237;3513801;Diadema;3;Entrância Final;Rua Amélia Eugênia , 488 - Centro, 09911260;-23.69724093742185;-46.611426224560084;2;2ª São Bernardo do Campo;1;1ª Grande São Paulo;393237;1;Diadema;2;Diadema, São Bernardo do Campo;Fórum Diadema (CEJUSC), Fórum Diadema - Criminal, Fórum Diadema - Cível, Fórum Diadema - Fazenda Pública, Fórum Diadema - Juizado Especial Cível;3;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal;1ª Vara Criminal, 2ª Vara Criminal, 3ª Vara Criminal
3513850;Dirce Reis;1620;3524808;Jales;5;Entrância Final;Rua Nove , 2.231 - Centro, 15700-018;-20.28581840738815;-50.55409741241927;55;55ª Jales;2;2ª Araçatuba;68693;7;Dirce Reis, Jales, Mesópolis, Paranapuã, Pontalinda, Santa Albertina, Vitória Brasil;23;Aparecida d'Oeste, Aspásia, Auriflama, Dirce Reis, Guzolândia, Jales, Marinópolis, Mesópolis, Nova Canaã Paulista, Palmeira d'Oeste, Paranapuã, Pontalinda, Rubinéia, Santa Albertina, Santa Clara d'Oeste, Santa Fé do Sul, Santa Rita d'Oeste, Santa Salete, Santana da Ponte Pensa, São Francisco, Três Fronteiras, Urânia, Vitória Brasil;;0;;1ª Vara Criminal, 1ª Vara Cível, 2ª Vara Criminal, 2ª Vara Cível, 3ª Vara Cível
3513900;Divinolândia;11158;3550803;São Sebastião da Grama;1;Entrância Inicial;Praça São Sebastião , 126 - Centro, 13790-000;-21.754044721160493;-46.75297553707046;43;43ª Casa Branca;6;6ª Ribeirão Preto;21599;2;Divinolândia, São Sebastião da Grama;10;Caconde, Casa Branca, Divinolândia, Itobi, Mococa, Santa Cruz das Palmeiras, São José do Rio Pardo, São Sebastião da Grama, Tambaú, Tapiratiba;;0;;Vara Judicial
3514007;Dobrada;8759;3529302;Matão;0;Entrância Intermediária;Rua Leandro Bocchi , 560 - Residencial Monte Carlo, 15991-152;-21.610113458341836;-48.43013604363838;13;13ª Araraquara;6;6ª Ribeirão Preto;87792;2;Dobrada, Matão;14;Américo Brasiliense, Araraquara, Borborema, Dobrada, Gavião Peixoto, Iacanga, Ibitinga, Itápolis, Matão, Motuca, Nova Europa, Rincão, Santa Lúcia, Tabatinga;;0;;
3514106;Dois Córregos;24510;3514106;Dois Córregos;2;Entrância Inicial;Praça Francisco Simões , 142 - Centro, 17300-055;-22.395910522453374;-48.34049122255199;33;33ª Jaú;3;3ª Bauru;24510;1;Dois Córregos;12;Bariri, Barra Bonita, Bocaina, Boracéia, Dois Córregos, Igaraçu do Tietê, Itaju, Itapuí, Jaú, Macatuba, Mineiros do Tietê, Pederneiras;Fórum Dois Córregos, Fórum Dois Córregos II (Residência Oficial);2;Juizado Especial Cível e Juizado Especial Criminal, Vara Judicial;Juizado Especial Cível e Juizado Especial Criminal, Vara Judicial
